user_id,birthyear,gender,subscription_start_date,subscription_end_date,subscription_type,subscription_status,last_login_date,average_watch_time,total_watch_time,favorite_genres
742,2010,female,2024-01-15 17:51:57,2024-05-23 08:55:53,0,1,2024-06-07 03:28:07,4.42,90.35,판타지
743,1935,female,2022-08-24 00:37:15,,2,0,2023-03-29 15:19:14,2.75,88.73,판타지
744,1981,female,2024-03-25 14:31:38,,1,0,2024-04-10 00:00:09,3.44,76.96,판타지
745,1933,male,2023-01-31 16:40:46,2023-12-27 17:12:14,0,1,2023-09-01 01:21:34,2.76,124.49,코미디
746,2008,male,2022-08-25 11:46:58,,2,0,2023-05-08 01:52:32,2.11,118.23,전쟁
747,2004,female,2024-04-03 01:40:01,,0,0,2024-05-20 00:10:30,3.18,126.29,스릴러
748,1950,male,2024-01-18 02:22:29,,1,0,2024-05-14 23:09:26,3.65,77.64,스릴러
749,2004,male,2023-06-01 17:57:21,2024-03-10 03:43:15,0,1,2023-10-30 18:10:46,2.71,110.38,스포츠
750,1957,male,2023-08-29 13:23:52,2024-01-06 17:29:44,2,1,2024-03-03 18:11:22,3.45,86.15,멜로
751,1977,male,2023-11-27 13:10:24,2024-02-12 07:05:41,2,1,2024-06-04 04:46:41,1.51,17.18,멜로
752,1964,female,2024-05-07 09:47:04,,1,0,2024-05-15 23:56:00,1.7,47.34,액션
753,1943,male,2023-10-29 17:30:42,2023-11-25 04:01:36,1,1,2024-04-06 19:42:51,1.61,76.87,멜로
754,1969,male,2023-12-09 16:41:27,,0,0,2024-02-08 14:47:09,3.34,159.29,스포츠
755,2014,female,2023-12-29 16:59:51,2024-01-02 17:11:56,1,1,2024-01-01 01:56:07,2.85,103.6,액션
756,1937,female,2023-08-29 03:10:02,2024-05-31 11:42:13,1,1,2023-11-03 22:44:10,2.99,66.64,액션
757,2003,male,2022-09-29 12:29:34,,2,0,2023-08-26 05:49:05,2.18,24.27,코미디
758,1925,male,2023-07-30 18:29:48,,0,0,2023-12-19 10:01:43,2.43,125.32,스릴러
759,2006,male,2023-10-25 20:59:11,,1,0,2023-11-18 13:26:19,4.03,86.4,판타지
760,1977,male,2023-07-25 03:58:02,,2,0,2023-11-09 13:25:38,1.73,86.91,스포츠
761,2010,female,2023-12-07 23:50:36,2024-06-04 21:48:51,1,1,2024-01-21 17:13:52,3.1,177.81,SF
762,2011,male,2022-09-05 10:23:43,2024-01-05 19:14:57,1,1,2023-07-09 16:14:29,3.45,108.56,액션
763,2003,male,2024-02-06 08:49:15,,0,0,2024-05-04 18:06:41,2.96,25.37,판타지
764,1930,male,2024-02-15 05:17:32,2024-03-19 10:13:53,1,1,2024-06-25 00:26:24,4.05,106.93,멜로
765,2005,female,2023-01-19 17:18:42,2023-07-14 11:04:09,2,1,2023-07-25 06:52:52,1.74,71.51,뮤지컬
766,2006,female,2024-06-12 07:52:23,2024-07-09 19:57:21,0,1,2024-06-14 12:41:24,1.44,64.79,전쟁
767,1925,male,2023-12-17 21:03:50,2024-06-26 22:35:01,0,1,2024-04-19 17:02:33,2.1,67.64,판타지
768,1958,female,2024-02-16 19:00:39,2024-02-25 01:20:25,1,1,2024-05-09 17:42:43,3.21,67.87,음악
769,1948,male,2023-07-04 10:46:32,2024-01-20 16:36:07,0,1,2023-08-22 18:20:58,1.21,96.11,코미디
770,2012,female,2022-09-14 11:40:57,,2,0,2022-11-04 11:20:17,2.86,70.46,뮤지컬
771,1982,female,2024-05-03 06:38:29,,2,0,2024-05-30 14:49:12,1.92,115.94,액션
772,1979,female,2023-02-27 12:14:20,2024-03-05 02:01:19,2,1,2023-09-10 21:50:24,2.06,110.79,액션
773,2006,male,2023-02-11 02:29:15,2023-03-29 17:46:37,2,1,2024-03-27 01:41:18,0.73,105.97,음악
774,1983,male,2022-07-21 18:34:08,,1,0,2023-05-10 18:33:45,2.13,110.21,뮤지컬
775,1960,female,2023-07-20 05:28:13,2024-05-19 22:13:33,1,1,2024-01-17 11:43:42,2.8,140.33,멜로
776,1938,female,2023-11-21 02:52:02,2024-03-22 07:00:49,0,1,2024-04-04 19:03:36,3.14,139.82,스포츠
777,1951,female,2022-11-23 21:20:41,2023-05-11 03:19:51,0,1,2024-04-12 07:56:04,2.42,99.18,SF
778,2012,male,2022-07-27 16:52:10,2024-05-20 00:55:47,0,1,2023-01-11 09:57:07,3.41,67.4,판타지
779,1956,male,2024-06-07 07:06:19,2024-06-27 05:27:13,2,1,2024-07-04 14:59:13,1.64,154.6,전쟁
780,2010,female,2024-07-03 00:59:15,2024-07-03 02:25:21,1,1,2024-07-10 00:46:37,4.33,45.5,스릴러
781,1928,male,2022-11-07 01:13:15,2023-06-28 13:23:48,1,1,2023-12-30 06:53:32,4.05,122.88,액션
782,2003,female,2023-06-05 10:45:56,2024-03-29 19:07:14,1,1,2024-05-23 07:54:53,0.75,73.14,음악
783,1978,female,2023-01-22 01:19:26,2023-11-28 22:17:45,1,1,2024-06-26 20:53:37,1.67,59.11,액션
784,1925,female,2023-09-06 23:04:02,2024-05-17 15:26:42,1,1,2024-01-25 06:50:31,0.83,106.21,범죄
785,2014,female,2022-08-30 02:10:03,2022-12-16 22:07:58,2,1,2024-03-19 15:59:51,2.53,80.27,액션
786,2010,female,2023-09-26 12:48:05,,0,0,2024-03-17 09:34:25,1.74,100.44,코미디
787,1942,male,2024-05-23 15:09:04,,0,0,2024-06-24 15:47:03,3.16,109.99,음악
788,2010,female,2023-08-11 04:39:30,,2,0,2023-12-20 04:24:46,0.99,119.45,전쟁
789,1924,male,2024-05-10 15:59:07,,1,0,2024-06-11 17:13:59,2.71,43.6,SF
790,2011,female,2023-10-01 16:40:26,2024-03-01 06:51:00,1,1,2024-06-26 17:23:59,3.62,141.69,전쟁
791,1937,male,2023-01-14 06:37:24,,2,0,2023-03-18 03:06:49,1.45,98.37,코미디
792,1947,female,2023-01-25 09:17:07,,1,0,2024-01-22 05:12:12,3.36,72.21,전쟁
793,1944,male,2023-04-14 09:40:28,2023-10-31 13:24:21,1,1,2023-07-12 14:06:19,4.94,120.92,음악
794,1933,female,2024-06-14 16:25:08,2024-06-16 10:26:27,0,1,2024-06-22 17:06:02,2.18,118.14,판타지
795,1967,female,2023-06-30 11:18:09,,2,0,2024-05-08 19:31:00,3.16,112.09,뮤지컬
796,1979,female,2023-05-29 20:53:08,2023-09-26 09:49:16,0,1,2024-06-10 22:29:06,4.22,61.87,멜로
797,1971,female,2023-04-18 10:24:31,2023-04-29 13:16:41,0,1,2023-04-26 23:10:12,1.66,71.63,멜로
798,2014,male,2024-01-29 21:00:03,,1,0,2024-06-11 22:31:00,2.64,125.26,스포츠
799,2013,male,2022-09-27 00:46:00,2024-07-05 19:40:19,0,1,2023-06-17 09:23:08,2.11,95.66,음악
800,1957,female,2023-02-04 17:43:47,2024-02-29 10:05:01,2,1,2023-03-29 04:14:19,3.4,74.63,액션
801,1975,female,2023-08-13 06:27:36,,2,0,2024-07-02 00:28:18,4.17,102.26,코미디
802,2005,male,2023-05-20 08:50:58,2024-04-23 06:45:32,2,1,2023-11-22 00:27:15,1.65,64.49,액션
803,2013,female,2023-06-16 10:57:56,,1,0,2024-06-14 05:03:13,2.73,94.7,뮤지컬
804,1929,female,2023-03-19 16:32:19,,1,0,2023-06-17 20:27:42,3.05,98.23,액션
805,2014,male,2023-04-10 01:20:35,,0,0,2024-01-19 03:21:00,2.45,105.06,스포츠
806,1950,male,2023-09-19 09:43:55,,1,0,2024-05-20 06:08:07,1.12,74.37,코미디
807,2006,female,2024-04-06 13:03:50,2024-04-29 21:46:02,2,1,2024-04-16 16:12:08,2.95,130.64,스릴러
808,1962,male,2022-07-27 00:30:38,2023-12-01 00:11:38,2,1,2023-04-25 16:29:12,3.97,112.57,범죄
809,2014,male,2022-11-28 23:28:22,,2,0,2024-03-21 12:18:53,2.4,137.03,뮤지컬
810,1931,male,2022-10-14 04:54:38,2023-01-23 00:02:16,0,1,2023-03-02 00:44:20,2.47,80.79,판타지
811,2013,female,2024-02-10 07:07:22,,1,0,2024-03-22 06:38:01,2.19,64.67,뮤지컬
812,2003,female,2023-04-06 17:07:56,,1,0,2023-09-03 04:11:57,2.31,87.83,뮤지컬
813,1985,female,2022-09-09 15:21:09,,1,0,2023-03-12 17:42:50,2.01,113.21,전쟁
814,1967,male,2024-05-19 10:05:27,2024-05-21 23:04:56,0,1,2024-06-22 12:19:27,2.87,86.72,스릴러
815,2003,female,2023-03-12 15:36:24,,2,0,2023-06-27 18:06:02,3.51,104.77,판타지
816,1960,female,2023-03-22 18:12:10,2023-11-13 04:00:08,1,1,2023-12-17 05:28:06,3.13,70.51,음악
817,1972,male,2023-04-23 09:59:56,,0,0,2024-03-16 13:47:24,4.81,126.63,범죄
818,2003,male,2022-10-31 15:31:48,2023-05-12 09:02:46,0,1,2024-03-01 15:43:03,1.74,64.27,범죄
819,2008,male,2023-03-14 17:27:36,,0,0,2024-05-14 02:46:05,1.35,41.45,SF
820,1939,male,2023-10-21 21:05:45,,0,0,2024-03-20 07:14:14,3.77,78.02,스릴러
821,2011,male,2022-08-16 01:35:31,2022-09-02 01:30:40,1,1,2023-11-29 20:36:34,3.6,151.84,코미디
822,2006,male,2023-06-04 21:09:29,2023-06-26 09:10:31,1,1,2023-08-08 08:44:55,0.31,80.55,코미디
823,2008,male,2024-04-17 13:04:19,,2,0,2024-07-01 04:51:42,1.48,113.82,전쟁
824,1942,female,2024-02-29 21:58:58,2024-07-06 06:36:21,1,1,2024-06-06 01:54:58,3.25,92.94,SF
825,2014,male,2024-02-22 15:46:29,,1,0,2024-06-03 20:06:27,3.14,162.57,음악
826,1974,male,2024-06-30 23:55:42,,2,0,2024-07-04 11:39:01,3.09,128.74,범죄
827,1939,female,2024-07-04 12:47:33,,2,0,2024-07-06 00:42:22,2.71,86.91,멜로
828,1932,female,2022-09-27 17:29:17,,0,0,2023-10-29 15:01:06,3.81,109.36,액션
829,2004,male,2023-12-10 18:31:59,,1,0,2024-07-02 04:24:25,1.93,71.45,멜로
830,1935,male,2023-08-05 13:27:10,,2,0,2023-09-10 03:15:25,2.79,101.16,SF
831,1929,female,2023-09-30 03:50:06,2024-02-18 00:17:25,1,1,2023-10-10 02:36:18,1.87,146.22,뮤지컬
832,1933,female,2023-12-03 15:33:33,2024-04-10 00:21:24,0,1,2024-05-02 04:08:30,2.02,114.63,SF
833,2007,male,2023-06-01 14:46:04,2023-11-17 03:59:43,1,1,2024-04-18 13:24:47,2.34,137.73,SF
834,1949,female,2024-05-29 00:15:59,2024-06-30 03:52:25,2,1,2024-06-09 05:14:04,2.47,96.94,음악
835,2004,male,2023-08-12 09:01:11,2024-01-11 22:00:43,0,1,2023-10-25 22:16:35,2.16,111.8,액션
836,2011,female,2023-03-04 12:14:35,,1,0,2024-05-03 20:21:52,1.92,118.66,스포츠
837,1979,male,2024-05-13 04:00:44,2024-05-14 01:22:52,1,1,2024-05-16 17:09:09,3.89,107.34,멜로
838,2011,female,2022-11-23 16:48:48,2023-12-27 17:52:28,2,1,2023-01-27 00:55:59,3.78,47.55,스릴러
839,1955,male,2024-02-20 06:54:39,2024-02-23 18:19:36,2,1,2024-05-26 19:03:59,3.19,91.45,뮤지컬
840,2004,female,2024-01-26 18:13:34,,0,0,2024-04-12 08:33:50,3.51,44.98,코미디
841,2003,female,2024-06-17 01:24:08,2024-07-02 11:12:24,1,1,2024-06-18 03:14:14,3.07,144.02,판타지
842,1943,male,2023-05-17 10:30:36,,0,0,2024-03-17 05:28:54,3.8,92.19,판타지
843,2003,male,2023-01-23 23:06:25,2024-07-06 07:26:54,1,1,2023-08-26 09:07:38,1.39,66.23,멜로
844,2011,male,2024-07-03 09:33:44,,1,0,2024-07-09 22:49:53,1.91,91.71,판타지
845,1965,female,2022-08-13 22:42:33,2023-07-29 02:15:49,0,1,2023-03-05 16:17:28,1.88,118.7,코미디
846,1981,male,2022-10-29 13:53:29,2023-11-14 06:22:21,2,1,2023-11-01 01:31:57,2.37,116.61,멜로
847,2010,male,2023-02-20 13:31:26,2023-11-12 13:41:01,1,1,2024-05-09 23:11:59,1.23,114.28,스포츠
848,1982,female,2024-03-23 19:25:51,,1,0,2024-05-29 00:04:34,2.01,44.69,판타지
849,2014,male,2023-12-30 05:53:00,,0,0,2024-01-12 12:30:48,3.19,107.59,전쟁
850,2012,male,2023-01-20 01:35:20,2023-06-11 01:56:27,2,1,2023-05-11 18:11:20,2.27,78.09,음악
851,2012,female,2023-11-05 16:27:58,2024-04-27 05:45:30,2,1,2024-06-30 16:23:55,3.76,77.71,스포츠
852,1968,female,2022-11-11 16:30:51,,1,0,2023-05-04 04:42:52,2.64,113.71,범죄
853,1939,female,2022-09-03 03:09:20,,1,0,2022-10-08 05:38:40,4.07,119.93,뮤지컬
854,1962,female,2024-01-27 13:52:29,2024-02-16 08:49:55,1,1,2024-02-09 11:57:31,1.85,146.2,범죄
855,2007,female,2022-12-23 13:42:57,,2,0,2023-07-17 14:52:00,3.95,103.72,코미디
856,2012,male,2023-07-13 05:40:50,,2,0,2023-08-11 01:04:39,3.1,68.92,뮤지컬
857,2004,male,2023-05-21 11:25:56,2024-05-31 14:17:39,0,1,2023-08-04 16:51:42,1.78,62.53,전쟁
858,2012,male,2024-02-29 16:11:16,,1,0,2024-03-21 07:24:23,2.55,161.46,음악
859,2003,female,2022-09-02 19:20:51,,0,0,2024-04-23 08:46:21,3.71,56.71,스포츠
860,2003,male,2023-05-10 00:22:51,2023-07-17 09:53:59,0,1,2024-04-20 00:41:33,3.61,55.15,뮤지컬
861,2005,male,2023-03-19 12:39:54,,2,0,2023-12-17 17:50:48,4.3,109.9,스포츠
862,1974,male,2023-06-14 18:29:35,,1,0,2023-07-07 19:16:04,1.12,50.25,SF
863,2014,female,2024-01-25 02:57:58,,1,0,2024-04-04 23:34:20,3.41,114.44,코미디
864,2012,female,2022-09-19 07:28:44,,2,0,2024-06-08 06:51:45,1.63,118.21,음악
865,1956,female,2023-05-16 19:46:26,2023-10-18 11:37:29,2,1,2024-01-30 14:05:24,1.77,81.94,전쟁
866,2003,female,2022-10-27 12:31:28,,0,0,2023-09-28 22:42:49,3.84,96.65,스릴러
867,2005,female,2023-02-10 05:15:45,,1,0,2024-07-04 23:15:16,3.0,67.72,뮤지컬
868,2004,male,2023-09-17 13:54:45,2024-03-28 18:16:33,0,1,2024-04-24 01:50:15,2.29,87.79,범죄
869,1958,female,2022-12-26 19:09:15,2023-12-12 00:12:34,2,1,2023-12-23 06:41:24,2.96,66.36,멜로
870,1939,female,2023-04-06 00:15:50,2024-05-04 00:16:50,2,1,2024-06-16 20:39:04,3.54,169.59,뮤지컬
871,2007,female,2024-05-17 05:03:24,,1,0,2024-06-08 06:09:23,1.96,134.14,판타지
872,2004,male,2022-10-09 08:48:16,2024-01-09 04:44:40,2,1,2023-03-27 13:37:09,4.12,141.72,코미디
873,2004,male,2023-10-16 03:55:38,,1,0,2024-01-21 21:48:37,2.83,112.73,멜로
874,2003,female,2024-04-03 03:29:40,2024-04-15 15:59:09,1,1,2024-04-29 20:52:06,1.35,94.79,음악
875,1942,female,2024-02-12 15:55:08,,0,0,2024-02-23 05:19:46,3.83,102.77,액션
876,1972,female,2023-12-11 01:04:58,2024-03-15 02:25:08,1,1,2024-04-22 04:09:43,3.36,91.54,스릴러
877,2013,male,2023-02-28 20:02:35,,0,0,2023-05-15 05:04:13,2.2,134.67,범죄
878,1971,male,2023-04-03 19:28:36,,2,0,2024-04-30 11:15:14,2.43,129.76,멜로
879,2003,male,2022-10-29 10:25:48,2023-12-01 19:47:08,0,1,2023-03-24 19:08:10,2.62,111.49,멜로
880,2012,male,2023-09-15 15:07:11,2024-05-19 08:19:53,1,1,2024-07-02 21:25:00,2.85,79.1,스포츠
881,1954,female,2024-02-19 10:48:11,,2,0,2024-06-11 13:36:28,2.56,88.8,스릴러
882,2013,male,2024-04-05 02:17:54,2024-05-20 09:10:56,1,1,2024-06-30 01:24:04,2.37,93.51,코미디
883,2013,male,2023-04-05 09:52:39,2023-04-26 07:20:46,2,1,2024-02-22 12:07:19,2.7,142.86,멜로
884,1982,female,2024-06-22 17:27:38,,0,0,2024-07-02 23:53:31,1.36,103.15,스릴러
885,1958,female,2022-11-12 16:20:06,2024-05-02 16:23:18,1,1,2023-09-23 17:21:34,2.27,108.3,범죄
886,2003,female,2023-08-17 10:02:17,,0,0,2024-01-15 01:10:16,2.24,104.46,스릴러
887,2013,female,2023-12-05 08:50:10,2024-02-07 07:34:19,1,1,2024-03-03 05:20:03,4.04,105.58,SF
888,2012,male,2023-08-21 13:15:47,,0,0,2024-02-26 11:15:47,4.05,125.77,SF
889,1939,female,2023-08-08 15:09:13,,0,0,2024-05-17 14:24:30,1.9,93.78,판타지
890,2008,male,2023-04-19 08:05:06,,2,0,2024-03-02 00:08:34,1.6,88.9,멜로
891,1973,female,2023-01-21 03:21:56,,2,0,2024-06-18 22:46:41,1.67,95.5,스릴러
892,1965,female,2024-01-06 17:05:04,2024-06-17 03:11:55,1,1,2024-05-16 04:40:21,3.81,107.1,스포츠
893,2007,female,2024-04-02 20:55:48,2024-04-07 16:12:02,1,1,2024-04-07 04:08:55,3.25,127.17,스포츠
894,1986,female,2024-06-17 17:17:35,,2,0,2024-06-23 07:15:31,3.01,63.74,액션
895,1938,male,2022-10-11 02:58:55,,0,0,2023-07-06 12:10:12,3.09,90.07,전쟁
896,2012,female,2023-02-16 15:15:28,2024-03-08 11:38:52,1,1,2023-04-02 20:50:09,3.43,136.22,액션
897,1963,female,2023-12-17 08:42:07,,0,0,2024-05-24 16:14:05,2.64,131.5,코미디
898,2007,male,2024-04-07 01:05:13,,2,0,2024-05-23 21:10:38,0.96,102.8,전쟁
899,2013,male,2023-12-16 03:02:27,2024-02-17 17:28:48,0,1,2024-04-01 18:32:55,2.61,47.08,전쟁
900,2009,male,2023-11-10 09:15:35,2023-12-20 19:41:11,0,1,2023-12-03 21:21:08,0.79,86.27,SF
901,1960,female,2022-08-07 08:36:26,,0,0,2024-03-03 00:37:51,4.01,55.64,스릴러
902,2006,male,2024-04-27 12:54:59,,1,0,2024-04-30 03:12:43,1.04,140.31,액션
903,2009,male,2023-08-26 06:49:54,,2,0,2024-02-28 22:10:18,3.27,104.87,뮤지컬
904,2013,female,2023-04-13 05:16:28,,2,0,2024-01-04 16:04:50,3.73,157.85,뮤지컬
905,2013,female,2023-06-29 15:00:41,,2,0,2024-06-12 19:43:49,1.43,118.91,스포츠
906,2010,female,2022-10-13 11:57:26,,2,0,2023-06-28 00:18:00,0.53,87.32,코미디
907,1942,male,2023-12-11 00:01:28,2024-06-20 10:01:08,2,1,2024-01-14 03:26:24,2.29,114.16,범죄
908,1983,female,2024-07-03 07:54:15,,1,0,2024-07-09 00:45:20,2.53,56.91,액션
909,2012,male,2023-04-21 11:23:49,,1,0,2024-03-03 19:37:34,1.25,104.48,SF
910,1977,male,2024-05-11 09:53:25,,0,0,2024-06-09 01:25:55,2.38,84.8,스릴러
911,2014,male,2024-01-30 00:25:00,2024-04-01 06:15:46,2,1,2024-03-11 01:27:13,2.17,154.6,뮤지컬
912,2006,male,2023-03-01 06:14:23,,2,0,2023-04-29 00:08:27,2.36,83.23,음악
913,2009,male,2024-03-01 15:05:00,2024-03-05 01:43:33,1,1,2024-05-21 12:33:36,2.65,69.59,스릴러
914,2005,male,2023-04-05 12:48:56,2024-06-11 02:51:31,0,1,2024-02-15 04:45:49,3.25,94.69,멜로
915,1965,male,2023-04-04 07:29:35,,2,0,2023-04-24 00:01:00,3.73,109.58,스릴러
916,2008,male,2023-05-04 05:53:09,2023-07-01 23:56:27,2,1,2024-01-19 13:05:54,2.01,152.34,판타지
917,2011,male,2024-07-02 09:11:39,2024-07-04 08:37:46,2,1,2024-07-08 01:21:52,2.01,62.37,판타지
918,1972,male,2023-01-03 14:39:18,,0,0,2023-06-20 08:49:25,0.25,102.28,액션
919,1929,male,2024-06-07 06:16:14,2024-07-09 12:48:33,0,1,2024-06-30 06:26:37,2.44,164.91,멜로
920,2011,male,2023-10-29 04:57:59,2024-02-11 12:21:59,2,1,2024-04-13 23:35:23,4.24,97.09,스포츠
921,2006,female,2022-10-07 13:19:08,2024-01-19 19:57:34,2,1,2023-10-28 05:27:53,1.9,82.61,코미디
922,1945,female,2022-11-08 07:30:36,,2,0,2023-11-23 15:50:46,3.39,122.18,범죄
923,1954,male,2023-02-01 01:50:08,2024-06-07 12:54:24,0,1,2024-02-20 18:47:11,1.42,41.04,스포츠
924,1926,male,2023-12-20 14:41:51,,1,0,2024-03-08 17:00:42,1.14,104.06,범죄
925,2003,female,2023-09-06 10:24:11,2023-11-03 15:41:20,1,1,2024-03-30 16:54:46,1.45,112.86,음악
926,1980,male,2023-02-12 18:34:55,2023-08-18 16:26:18,1,1,2024-02-11 07:08:54,1.73,94.17,멜로
927,2005,male,2022-08-30 22:06:27,2024-03-02 02:12:57,0,1,2023-08-08 05:19:58,1.04,113.27,스포츠
928,1957,male,2022-09-06 12:43:09,2024-03-15 05:26:13,0,1,2023-07-31 07:27:50,3.78,83.35,코미디
929,1987,male,2022-11-11 10:05:38,2024-06-12 07:57:02,1,1,2024-03-16 23:56:59,2.05,29.74,액션
930,1972,male,2022-11-26 04:34:03,,2,0,2023-06-25 06:46:55,2.43,86.91,SF
931,2010,male,2024-04-12 08:05:18,,1,0,2024-06-05 14:46:12,2.16,100.21,범죄
932,2012,male,2024-06-05 00:16:47,2024-06-28 11:52:46,1,1,2024-06-14 18:33:40,2.06,82.46,뮤지컬
933,1972,male,2023-01-11 18:09:13,,2,0,2024-06-04 09:42:43,4.48,84.35,판타지
934,1959,male,2022-11-07 08:48:21,,0,0,2023-08-16 20:16:23,2.97,104.22,범죄
935,1968,female,2022-08-12 06:59:38,,2,0,2023-01-30 13:12:41,2.63,56.06,스릴러
936,1983,male,2022-08-15 04:40:13,,0,0,2024-01-24 08:02:58,2.35,120.47,SF
937,1984,female,2024-03-04 11:07:07,2024-03-22 12:49:59,0,1,2024-07-04 06:59:31,2.36,78.07,전쟁
938,1932,male,2023-09-10 23:08:37,,0,0,2024-03-03 18:02:18,1.82,133.13,음악
939,1927,female,2022-12-28 05:07:32,2023-05-13 01:03:34,0,1,2023-08-21 19:59:26,1.51,86.88,멜로
940,1930,female,2024-01-30 14:11:14,2024-04-22 01:22:37,0,1,2024-02-05 02:57:50,3.78,136.23,판타지
941,1959,male,2024-01-17 10:56:30,2024-03-30 22:21:14,1,1,2024-06-06 10:27:32,2.76,77.91,전쟁
942,2009,female,2023-10-18 18:06:38,2023-12-11 17:44:22,1,1,2024-04-06 20:07:32,2.56,93.94,전쟁
943,1975,male,2023-02-27 13:30:30,,2,0,2024-03-14 23:45:12,3.65,106.25,액션
944,1934,female,2023-08-23 02:50:11,2024-06-15 02:57:07,0,1,2024-01-11 06:13:57,3.07,95.35,뮤지컬
945,2012,female,2022-12-25 11:19:52,2023-06-23 05:12:25,2,1,2023-10-04 19:48:32,3.89,121.12,스포츠
946,2005,male,2022-12-22 14:07:34,2023-10-10 00:51:04,1,1,2024-04-18 11:16:05,3.78,111.93,SF
947,2007,male,2022-07-13 16:29:29,,1,0,2023-03-18 11:02:54,4.64,140.24,멜로
948,2014,female,2023-08-05 22:23:19,,2,0,2023-08-07 19:42:24,1.94,125.98,코미디
949,1953,female,2023-11-23 02:47:23,2024-02-25 05:44:59,2,1,2024-01-13 19:47:28,2.87,20.49,판타지
950,1936,male,2024-01-20 06:40:52,2024-05-22 18:24:58,1,1,2024-04-19 16:52:12,1.88,140.89,액션
951,1956,female,2024-01-21 15:03:47,2024-03-08 05:46:51,2,1,2024-02-23 04:16:22,1.67,122.24,스포츠
952,2004,female,2024-06-24 11:21:24,2024-06-29 22:13:17,1,1,2024-06-26 10:18:17,2.18,81.2,SF
953,1958,male,2022-10-27 04:37:48,2023-02-12 21:09:44,1,1,2023-08-17 02:49:26,2.76,119.2,뮤지컬
954,1953,male,2022-07-11 12:01:14,,2,0,2024-05-03 22:55:02,2.58,125.46,액션
955,1948,female,2023-12-16 15:30:08,,1,0,2024-04-09 13:48:41,2.2,155.73,멜로
956,1970,male,2023-05-26 23:44:04,,0,0,2024-01-18 16:07:01,1.67,60.68,스포츠
957,1955,female,2024-03-01 03:33:59,,2,0,2024-05-16 05:26:46,0.77,104.34,스릴러
958,2008,male,2024-04-01 16:19:47,,1,0,2024-05-24 17:06:31,3.34,66.76,액션
959,1929,female,2023-02-17 11:32:04,,1,0,2024-04-23 17:40:56,2.19,77.33,범죄
960,2005,female,2024-05-19 02:31:44,2024-05-22 10:11:47,0,1,2024-06-27 03:45:06,1.63,88.52,범죄
961,2007,male,2023-07-01 19:56:02,2023-11-06 11:24:08,1,1,2024-03-27 03:12:21,3.28,59.6,판타지
962,1927,male,2023-02-20 06:56:14,,2,0,2023-08-08 21:59:02,3.15,95.11,코미디
963,1924,female,2023-05-04 11:04:17,2024-06-19 00:22:16,0,1,2024-01-06 04:02:33,5.89,132.29,스릴러
964,1984,male,2022-09-03 11:03:55,,0,0,2023-02-02 02:10:18,2.61,145.94,SF
965,1975,male,2023-03-01 21:46:53,,1,0,2024-02-01 04:46:50,2.1,81.89,음악
966,1954,male,2023-11-01 12:22:56,2024-01-07 22:21:40,1,1,2024-04-18 22:36:08,0.87,102.89,판타지
967,1979,male,2022-12-14 23:47:32,,2,0,2024-05-18 01:32:41,2.69,135.34,코미디
968,1932,male,2023-06-13 05:44:03,,2,0,2024-07-05 17:26:56,3.63,90.83,SF
969,1952,male,2023-04-19 09:26:28,,0,0,2023-09-27 05:48:18,1.47,92.73,판타지
970,2007,male,2023-09-15 21:27:07,,2,0,2024-02-14 09:29:11,1.84,117.09,액션
971,2010,female,2023-07-05 22:51:33,2024-01-05 06:55:34,1,1,2023-12-21 05:07:19,1.88,72.88,SF
972,2008,female,2024-05-30 14:29:49,2024-06-04 08:21:53,1,1,2024-06-23 02:03:04,2.96,139.88,범죄
973,2008,male,2024-06-11 21:52:20,,1,0,2024-07-05 08:46:16,3.33,38.63,범죄
974,2005,male,2023-03-20 04:53:50,,0,0,2023-04-22 10:12:51,3.39,67.08,코미디
975,2013,female,2023-01-08 09:24:58,2024-01-02 18:27:06,1,1,2023-04-01 21:31:17,2.78,100.56,판타지
976,2014,male,2022-11-11 10:51:18,2023-07-22 02:11:37,1,1,2023-07-21 23:12:04,3.67,53.43,SF
977,2013,female,2023-02-10 13:49:00,,2,0,2023-10-11 17:11:29,3.93,68.22,범죄
978,1935,female,2024-05-18 00:07:00,,1,0,2024-06-25 06:05:37,1.59,132.64,액션
979,1924,female,2023-11-16 02:08:16,2024-01-24 21:40:09,2,1,2024-02-02 00:15:03,2.9,98.26,스릴러
980,2008,female,2022-12-05 11:55:28,,1,0,2023-03-02 13:37:33,2.1,88.65,코미디
981,2006,female,2024-02-03 15:20:16,,2,0,2024-03-04 13:36:39,2.27,132.18,음악
982,2004,female,2023-05-20 01:31:14,,0,0,2024-02-22 21:26:29,1.9,110.19,멜로
983,1924,male,2024-03-24 23:28:20,,2,0,2024-06-06 18:11:00,2.31,123.78,SF
984,2005,male,2022-09-19 14:21:46,2022-12-24 03:33:50,1,1,2024-02-09 13:56:48,0.5,84.81,SF
985,2010,female,2023-10-10 05:35:16,2024-06-30 17:48:42,2,1,2023-12-01 22:54:48,2.6,114.08,스릴러
986,2014,male,2023-02-26 22:18:32,,1,0,2023-07-08 21:55:32,1.01,88.46,뮤지컬
987,1933,male,2024-03-07 23:01:50,2024-03-28 04:04:33,0,1,2024-04-04 16:26:05,4.08,99.38,멜로
988,2010,male,2024-03-08 19:44:37,2024-04-05 18:20:05,0,1,2024-03-27 05:20:39,2.16,121.35,액션
