order_id,user_id,order_date,food_id,food_price,drink_id,drink_price,food_quantity,drink_quantity,total_purchase_amount,age,gender
19303,848,2023-08-27 19:27:01,3,20000,8,8500,9,9,256500,1925,male
19304,848,2023-09-23 05:14:01,1,23000,5,7000,7,6,203000,1925,male
19305,848,2023-10-04 06:23:01,9,27000,4,6500,4,8,160000,1925,male
19306,848,2023-10-27 17:22:01,4,23000,3,6000,7,8,209000,1925,male
19307,848,2023-11-22 15:48:01,9,27000,9,9000,8,10,306000,1925,male
19308,848,2023-12-10 01:54:01,12,30000,6,7500,7,7,262500,1925,male
19309,848,2024-01-07 10:14:01,6,25000,6,7500,8,9,267500,1925,male
19310,848,2024-01-17 16:14:01,14,32000,5,7000,8,8,312000,1925,male
19311,848,2024-01-29 18:15:01,7,24000,6,7500,8,6,237000,1925,male
19312,848,2024-02-20 21:10:01,12,30000,11,10000,11,11,440000,1925,male
19313,848,2024-03-12 10:21:01,3,20000,13,11000,2,10,150000,1925,male
19314,848,2024-04-07 22:14:01,1,23000,6,7500,6,11,220500,1925,male
19315,848,2024-04-29 20:41:01,10,28000,6,7500,7,8,256000,1925,male
19316,848,2024-05-16 17:09:01,9,27000,14,11500,10,5,327500,1925,male
19317,848,2024-05-21 01:32:01,3,20000,5,7000,10,4,228000,1925,male
19318,848,2024-06-13 05:33:01,10,28000,13,11000,9,7,329000,1925,male
19319,849,2024-02-20 19:39:29,9,27000,11,10000,2,5,104000,2010,female
19320,849,2024-03-07 10:32:29,12,30000,8,8500,8,11,333500,2010,female
19321,849,2024-03-25 07:48:29,2,21000,11,10000,8,7,238000,2010,female
19322,849,2024-03-31 01:47:29,5,22000,13,11000,9,8,286000,2010,female
19323,849,2024-04-25 05:29:29,10,28000,9,9000,9,3,279000,2010,female
19324,849,2024-05-05 16:09:29,13,31000,2,5500,5,12,221000,2010,female
19325,849,2024-05-12 01:11:29,1,23000,8,8500,8,6,235000,2010,female
19326,849,2024-05-28 14:24:29,14,32000,1,5000,4,13,193000,2010,female
19327,849,2024-06-12 15:02:29,2,21000,4,6500,10,9,268500,2010,female
19328,850,2022-12-30 05:59:50,14,32000,7,8000,7,7,280000,2009,male
19329,850,2023-01-18 03:32:50,13,31000,14,11500,12,1,383500,2009,male
19330,850,2023-02-05 03:56:50,2,21000,9,9000,8,12,276000,2009,male
19331,850,2023-02-07 17:29:50,6,25000,4,6500,1,7,70500,2009,male
19332,850,2023-02-26 05:20:50,8,26000,7,8000,1,5,66000,2009,male
19333,850,2023-03-16 00:37:50,3,20000,1,5000,7,5,165000,2009,male
19334,850,2023-03-21 20:34:50,3,20000,2,5500,6,6,153000,2009,male
19335,850,2023-03-24 03:55:50,12,30000,14,11500,9,5,327500,2009,male
19336,850,2023-04-17 20:19:50,9,27000,9,9000,5,12,243000,2009,male
19337,850,2023-04-28 15:35:50,7,24000,12,10500,4,8,180000,2009,male
19338,850,2023-05-21 02:54:50,1,23000,13,11000,7,5,216000,2009,male
19339,850,2023-05-25 10:55:50,14,32000,13,11000,10,6,386000,2009,male
19340,850,2023-06-07 18:37:50,4,23000,7,8000,3,1,77000,2009,male
19341,850,2023-07-07 09:30:50,7,24000,14,11500,3,1,83500,2009,male
19342,850,2023-07-24 15:36:50,2,21000,14,11500,4,6,153000,2009,male
19343,850,2023-08-20 16:08:50,1,23000,5,7000,9,8,263000,2009,male
19344,850,2023-09-17 15:42:50,14,32000,5,7000,5,10,230000,2009,male
19345,850,2023-09-20 07:04:50,12,30000,5,7000,4,11,197000,2009,male
19346,850,2023-10-20 00:55:50,4,23000,7,8000,9,4,239000,2009,male
19347,850,2023-11-19 22:32:50,5,22000,10,9500,6,5,179500,2009,male
19348,850,2023-11-30 08:49:50,12,30000,6,7500,5,4,180000,2009,male
19349,850,2023-12-05 06:50:50,7,24000,3,6000,8,6,228000,2009,male
19350,850,2024-01-02 21:14:50,11,29000,10,9500,8,5,279500,2009,male
19351,850,2024-01-25 10:04:50,7,24000,13,11000,5,5,175000,2009,male
19352,850,2024-02-03 01:10:50,2,21000,6,7500,9,3,211500,2009,male
19353,850,2024-02-12 10:20:50,8,26000,8,8500,5,6,181000,2009,male
19354,850,2024-03-14 09:04:50,10,28000,3,6000,7,5,226000,2009,male
19355,850,2024-03-30 19:18:50,13,31000,13,11000,7,6,283000,2009,male
19356,850,2024-04-07 08:06:50,14,32000,3,6000,7,14,308000,2009,male
19357,850,2024-04-28 07:53:50,8,26000,8,8500,5,8,198000,2009,male
19358,850,2024-05-12 10:27:50,12,30000,7,8000,1,1,38000,2009,male
19359,850,2024-05-20 04:30:50,12,30000,3,6000,7,12,282000,2009,male
19360,850,2024-05-21 20:11:50,6,25000,12,10500,11,6,338000,2009,male
19361,850,2024-06-03 16:01:50,10,28000,4,6500,4,9,170500,2009,male
19362,850,2024-06-08 07:04:50,9,27000,14,11500,8,8,308000,2009,male
19363,850,2024-06-12 17:18:50,14,32000,11,10000,1,9,122000,2009,male
19364,850,2024-06-18 06:06:50,11,29000,1,5000,10,5,315000,2009,male
19365,850,2024-06-30 20:56:50,5,22000,6,7500,8,7,228500,2009,male
19366,851,2022-10-27 11:35:33,7,24000,14,11500,14,9,439500,2014,male
19367,851,2022-11-20 12:12:33,12,30000,9,9000,7,10,300000,2014,male
19368,851,2022-11-28 00:57:33,6,25000,4,6500,5,9,183500,2014,male
19369,851,2022-12-10 21:45:33,5,22000,1,5000,10,6,250000,2014,male
19370,851,2022-12-27 14:59:33,13,31000,14,11500,7,10,332000,2014,male
19371,851,2023-01-20 06:23:33,11,29000,10,9500,8,6,289000,2014,male
19372,851,2023-02-06 06:50:33,11,29000,13,11000,7,3,236000,2014,male
19373,851,2023-02-14 22:04:33,9,27000,6,7500,7,9,256500,2014,male
19374,851,2023-02-23 16:04:33,8,26000,10,9500,8,5,255500,2014,male
19375,851,2023-03-04 10:38:33,7,24000,3,6000,8,5,222000,2014,male
19376,851,2023-03-09 00:31:33,2,21000,7,8000,4,4,116000,2014,male
19377,851,2023-03-10 07:51:33,8,26000,14,11500,12,7,392500,2014,male
19378,851,2023-04-08 06:19:33,6,25000,11,10000,3,12,195000,2014,male
19379,851,2023-05-05 22:27:33,2,21000,9,9000,10,8,282000,2014,male
19380,851,2023-05-20 12:42:33,6,25000,11,10000,8,4,240000,2014,male
19381,851,2023-06-01 18:30:33,12,30000,12,10500,4,6,183000,2014,male
19382,851,2023-06-07 16:56:33,5,22000,1,5000,13,7,321000,2014,male
19383,851,2023-06-09 17:02:33,1,23000,1,5000,10,6,260000,2014,male
19384,851,2023-07-05 14:30:33,9,27000,5,7000,5,9,198000,2014,male
19385,851,2023-07-23 05:27:33,10,28000,8,8500,1,8,96000,2014,male
19386,851,2023-08-22 06:57:33,8,26000,4,6500,6,9,214500,2014,male
19387,851,2023-09-07 21:28:33,10,28000,13,11000,7,10,306000,2014,male
19388,851,2023-09-25 05:32:33,6,25000,1,5000,8,7,235000,2014,male
19389,851,2023-10-19 12:59:33,7,24000,14,11500,9,9,319500,2014,male
19390,851,2023-10-23 11:29:33,6,25000,10,9500,3,8,151000,2014,male
19391,851,2023-10-31 19:01:33,4,23000,6,7500,7,10,236000,2014,male
19392,851,2023-11-27 22:17:33,12,30000,1,5000,8,2,250000,2014,male
19393,851,2023-12-13 09:53:33,11,29000,9,9000,9,12,369000,2014,male
19394,851,2023-12-22 16:20:33,13,31000,3,6000,10,7,352000,2014,male
19395,851,2023-12-29 13:10:33,14,32000,6,7500,10,4,350000,2014,male
19396,851,2024-01-13 22:37:33,9,27000,1,5000,7,7,224000,2014,male
19397,851,2024-01-30 08:39:33,13,31000,3,6000,2,12,134000,2014,male
19398,851,2024-02-18 09:34:33,1,23000,8,8500,8,2,201000,2014,male
19399,852,2022-12-05 10:45:23,9,27000,13,11000,5,9,234000,2009,male
19400,852,2022-12-24 15:40:23,5,22000,14,11500,5,3,144500,2009,male
19401,852,2023-01-06 10:50:23,2,21000,6,7500,10,9,277500,2009,male
19402,852,2023-01-21 02:33:23,4,23000,9,9000,6,6,192000,2009,male
19403,852,2023-01-25 11:18:23,3,20000,11,10000,9,10,280000,2009,male
19404,852,2023-02-07 02:51:23,9,27000,1,5000,5,9,180000,2009,male
19405,852,2023-02-24 04:46:23,10,28000,2,5500,9,10,307000,2009,male
19406,852,2023-02-28 12:28:23,7,24000,10,9500,5,6,177000,2009,male
19407,852,2023-03-28 07:47:23,2,21000,13,11000,13,7,350000,2009,male
19408,852,2023-04-11 02:27:23,10,28000,10,9500,6,11,272500,2009,male
19409,852,2023-04-22 22:27:23,2,21000,12,10500,4,11,199500,2009,male
19410,852,2023-05-17 19:57:23,7,24000,4,6500,5,3,139500,2009,male
19411,852,2023-05-20 22:24:23,5,22000,2,5500,3,3,82500,2009,male
19412,852,2023-05-31 03:08:23,1,23000,2,5500,4,3,108500,2009,male
19413,852,2023-06-19 04:16:23,5,22000,14,11500,3,8,158000,2009,male
19414,852,2023-07-12 00:38:23,8,26000,6,7500,8,9,275500,2009,male
19415,852,2023-07-18 14:40:23,11,29000,14,11500,5,6,214000,2009,male
19416,852,2023-07-22 18:59:23,6,25000,11,10000,3,8,155000,2009,male
19417,852,2023-07-31 22:39:23,8,26000,4,6500,10,11,331500,2009,male
19418,852,2023-08-16 14:29:23,9,27000,6,7500,9,13,340500,2009,male
19419,852,2023-09-01 02:12:23,8,26000,14,11500,7,3,216500,2009,male
19420,852,2023-09-21 06:42:23,6,25000,9,9000,3,6,129000,2009,male
19421,852,2023-10-17 02:49:23,4,23000,14,11500,5,2,138000,2009,male
19422,852,2023-11-04 23:14:23,9,27000,8,8500,10,8,338000,2009,male
19423,852,2023-11-18 20:21:23,13,31000,2,5500,10,6,343000,2009,male
19424,852,2023-12-14 05:56:23,10,28000,6,7500,4,8,172000,2009,male
19425,852,2024-01-03 22:44:23,14,32000,7,8000,8,10,336000,2009,male
19426,852,2024-01-05 17:08:23,9,27000,12,10500,10,5,322500,2009,male
19427,852,2024-02-05 16:43:23,10,28000,9,9000,9,14,378000,2009,male
19428,852,2024-02-27 00:18:23,5,22000,8,8500,8,8,244000,2009,male
19429,852,2024-03-21 02:53:23,12,30000,12,10500,12,12,486000,2009,male
19430,852,2024-03-26 21:03:23,5,22000,4,6500,6,2,145000,2009,male
19431,852,2024-04-05 21:36:23,12,30000,2,5500,7,13,281500,2009,male
19432,852,2024-04-21 04:37:23,14,32000,9,9000,4,5,173000,2009,male
19433,852,2024-05-17 17:54:23,2,21000,11,10000,5,4,145000,2009,male
19434,852,2024-06-14 09:03:23,9,27000,11,10000,7,8,269000,2009,male
19435,852,2024-06-22 11:34:23,13,31000,1,5000,9,9,324000,2009,male
19436,853,2023-10-03 13:35:01,9,27000,10,9500,8,6,273000,1937,male
19437,853,2023-10-28 03:09:01,2,21000,1,5000,8,6,198000,1937,male
19438,853,2023-11-20 15:51:01,1,23000,4,6500,8,6,223000,1937,male
19439,853,2023-12-06 07:10:01,10,28000,7,8000,7,9,268000,1937,male
19440,853,2023-12-31 09:54:01,9,27000,8,8500,12,8,392000,1937,male
19441,853,2024-01-10 20:04:01,9,27000,3,6000,7,2,201000,1937,male
19442,853,2024-01-21 06:35:01,13,31000,11,10000,8,4,288000,1937,male
19443,853,2024-02-07 20:46:01,1,23000,4,6500,8,7,229500,1937,male
19444,853,2024-03-09 17:15:01,10,28000,7,8000,6,5,208000,1937,male
19445,853,2024-04-01 08:20:01,11,29000,12,10500,14,10,511000,1937,male
19446,853,2024-05-02 01:58:01,4,23000,3,6000,9,12,279000,1937,male
19447,853,2024-05-21 13:19:01,5,22000,11,10000,11,8,322000,1937,male
19448,853,2024-06-08 14:44:01,11,29000,9,9000,7,8,275000,1937,male
19449,853,2024-06-26 11:25:01,13,31000,12,10500,4,7,197500,1937,male
19450,854,2023-02-15 01:46:54,6,25000,1,5000,5,9,170000,1955,female
19451,854,2023-02-19 22:58:54,3,20000,5,7000,4,5,115000,1955,female
19452,854,2023-03-16 13:38:54,14,32000,13,11000,8,11,377000,1955,female
19453,854,2023-04-02 11:49:54,14,32000,12,10500,14,9,542500,1955,female
19454,854,2023-04-24 15:38:54,9,27000,1,5000,10,5,295000,1955,female
19455,854,2023-05-12 20:55:54,11,29000,5,7000,8,6,274000,1955,female
19456,854,2023-05-29 07:48:54,8,26000,9,9000,5,4,166000,1955,female
19457,854,2023-06-13 09:56:54,7,24000,9,9000,7,6,222000,1955,female
19458,854,2023-06-26 00:40:54,2,21000,9,9000,8,6,222000,1955,female
19459,854,2023-07-11 14:18:54,13,31000,11,10000,9,5,329000,1955,female
19460,854,2023-07-31 12:49:54,14,32000,3,6000,14,9,502000,1955,female
19461,854,2023-08-11 12:22:54,10,28000,5,7000,8,12,308000,1955,female
19462,854,2023-08-13 22:01:54,1,23000,3,6000,7,4,185000,1955,female
19463,854,2023-09-07 14:50:54,7,24000,7,8000,8,9,264000,1955,female
19464,854,2023-10-03 22:19:54,7,24000,7,8000,13,3,336000,1955,female
19465,854,2023-10-22 14:06:54,5,22000,8,8500,7,6,205000,1955,female
19466,854,2023-11-06 14:32:54,8,26000,5,7000,6,12,240000,1955,female
19467,854,2023-11-18 19:36:54,12,30000,3,6000,9,10,330000,1955,female
19468,854,2023-12-12 00:16:54,10,28000,2,5500,7,4,218000,1955,female
19469,854,2024-01-11 18:23:54,1,23000,5,7000,3,12,153000,1955,female
19470,854,2024-01-19 13:04:54,3,20000,4,6500,11,12,298000,1955,female
19471,854,2024-02-18 13:41:54,6,25000,13,11000,8,4,244000,1955,female
19472,854,2024-03-01 23:20:54,2,21000,14,11500,1,4,67000,1955,female
19473,854,2024-03-06 22:51:54,6,25000,9,9000,6,6,204000,1955,female
19474,854,2024-04-02 16:56:54,9,27000,2,5500,9,8,287000,1955,female
19475,854,2024-04-11 17:27:54,1,23000,14,11500,9,7,287500,1955,female
19476,854,2024-05-05 18:24:54,11,29000,13,11000,10,7,367000,1955,female
19477,854,2024-05-08 10:03:54,2,21000,14,11500,11,5,288500,1955,female
19478,854,2024-05-30 21:48:54,11,29000,2,5500,11,4,341000,1955,female
19479,854,2024-06-03 19:23:54,10,28000,1,5000,9,11,307000,1955,female
19480,854,2024-06-23 23:37:54,13,31000,4,6500,13,8,455000,1955,female
19481,854,2024-07-02 15:05:54,8,26000,3,6000,9,10,294000,1955,female
19482,854,2024-07-09 22:31:54,5,22000,11,10000,10,4,260000,1955,female
19483,855,2022-09-16 07:56:07,3,20000,1,5000,10,8,240000,2008,female
19484,855,2022-10-03 22:08:07,7,24000,7,8000,9,3,240000,2008,female
19485,855,2022-10-10 06:45:07,6,25000,7,8000,8,7,256000,2008,female
19486,855,2022-10-28 02:57:07,4,23000,6,7500,9,1,214500,2008,female
19487,855,2022-11-14 14:16:07,6,25000,5,7000,8,7,249000,2008,female
19488,855,2022-12-09 12:01:07,13,31000,5,7000,5,10,225000,2008,female
19489,855,2023-01-02 05:07:07,10,28000,3,6000,11,5,338000,2008,female
19490,855,2023-01-17 11:59:07,4,23000,7,8000,1,8,87000,2008,female
19491,855,2023-01-21 02:30:07,12,30000,10,9500,8,5,287500,2008,female
19492,855,2023-01-22 14:04:07,3,20000,8,8500,6,8,188000,2008,female
19493,855,2023-02-11 09:39:07,7,24000,4,6500,9,14,307000,2008,female
19494,855,2023-02-20 21:17:07,4,23000,11,10000,11,7,323000,2008,female
19495,855,2023-02-28 11:18:07,6,25000,8,8500,9,10,310000,2008,female
19496,855,2023-03-27 21:27:07,14,32000,13,11000,3,7,173000,2008,female
19497,855,2023-04-04 04:13:07,3,20000,14,11500,6,13,269500,2008,female
19498,855,2023-04-28 03:40:07,5,22000,12,10500,4,13,224500,2008,female
19499,855,2023-05-16 02:29:07,14,32000,12,10500,10,4,362000,2008,female
19500,855,2023-05-18 06:30:07,10,28000,9,9000,12,11,435000,2008,female
19501,855,2023-05-20 19:03:07,13,31000,5,7000,10,9,373000,2008,female
19502,855,2023-06-09 23:20:07,12,30000,8,8500,8,8,308000,2008,female
19503,855,2023-07-08 18:07:07,4,23000,13,11000,8,11,305000,2008,female
19504,855,2023-08-07 21:31:07,9,27000,11,10000,10,7,340000,2008,female
19505,855,2023-08-21 23:54:07,14,32000,4,6500,8,5,288500,2008,female
19506,855,2023-08-25 01:13:07,14,32000,8,8500,8,13,366500,2008,female
19507,855,2023-09-05 00:34:07,13,31000,9,9000,9,5,324000,2008,female
19508,855,2023-09-15 19:55:07,10,28000,9,9000,5,6,194000,2008,female
19509,855,2023-09-28 22:44:07,4,23000,10,9500,8,7,250500,2008,female
19510,855,2023-10-26 22:37:07,6,25000,6,7500,5,12,215000,2008,female
19511,855,2023-11-22 02:45:07,7,24000,6,7500,8,8,252000,2008,female
19512,855,2023-11-29 05:49:07,5,22000,2,5500,11,6,275000,2008,female
19513,855,2023-12-04 10:17:07,12,30000,8,8500,8,6,291000,2008,female
19514,855,2023-12-27 23:46:07,1,23000,8,8500,10,5,272500,2008,female
19515,855,2024-01-01 00:38:07,9,27000,1,5000,14,4,398000,2008,female
19516,855,2024-01-27 20:03:07,12,30000,8,8500,8,7,299500,2008,female
19517,855,2024-02-14 21:20:07,9,27000,3,6000,8,13,294000,2008,female
19518,855,2024-02-25 05:17:07,3,20000,3,6000,7,9,194000,2008,female
19519,855,2024-03-01 14:16:07,7,24000,5,7000,14,13,427000,2008,female
19520,855,2024-03-26 18:58:07,12,30000,8,8500,11,7,389500,2008,female
19521,855,2024-04-10 20:48:07,1,23000,11,10000,5,9,205000,2008,female
19522,855,2024-04-20 11:11:07,11,29000,10,9500,10,8,366000,2008,female
19523,855,2024-05-02 19:17:07,10,28000,4,6500,13,11,435500,2008,female
19524,855,2024-05-21 17:41:07,7,24000,7,8000,6,4,176000,2008,female
19525,855,2024-06-19 09:22:07,3,20000,13,11000,11,8,308000,2008,female
19526,856,2024-04-14 02:23:32,5,22000,1,5000,10,10,270000,1964,male
19527,856,2024-04-20 00:59:32,12,30000,5,7000,10,8,356000,1964,male
19528,856,2024-04-27 10:29:32,3,20000,4,6500,4,12,158000,1964,male
19529,856,2024-05-06 06:42:32,13,31000,9,9000,9,4,315000,1964,male
19530,856,2024-05-14 01:41:32,7,24000,1,5000,9,10,266000,1964,male
19531,856,2024-05-30 21:48:32,10,28000,13,11000,8,10,334000,1964,male
19532,856,2024-06-20 14:54:32,1,23000,3,6000,10,10,290000,1964,male
19533,856,2024-06-28 06:10:32,8,26000,1,5000,9,7,269000,1964,male
19534,857,2024-05-21 13:38:24,14,32000,7,8000,7,9,296000,2004,male
19535,857,2024-06-01 11:11:24,3,20000,12,10500,9,4,222000,2004,male
19536,857,2024-06-10 04:00:24,13,31000,1,5000,3,11,148000,2004,male
19537,857,2024-07-07 07:36:24,6,25000,5,7000,6,12,234000,2004,male
19538,858,2023-01-15 10:37:52,14,32000,5,7000,7,11,301000,2010,male
19539,858,2023-02-11 02:04:52,1,23000,2,5500,8,8,228000,2010,male
19540,858,2023-03-10 20:52:52,2,21000,3,6000,7,4,171000,2010,male
19541,858,2023-03-13 03:53:52,2,21000,12,10500,10,4,252000,2010,male
19542,858,2023-04-08 15:41:52,3,20000,9,9000,12,4,276000,2010,male
19543,858,2023-05-04 14:56:52,6,25000,12,10500,10,7,323500,2010,male
19544,858,2023-05-20 10:19:52,8,26000,14,11500,1,4,72000,2010,male
19545,858,2023-06-10 09:40:52,7,24000,14,11500,8,11,318500,2010,male
19546,858,2023-07-10 14:43:52,8,26000,13,11000,11,5,341000,2010,male
19547,858,2023-07-12 14:07:52,7,24000,2,5500,5,7,158500,2010,male
19548,858,2023-07-31 13:16:52,1,23000,6,7500,5,3,137500,2010,male
19549,858,2023-08-12 05:32:52,4,23000,5,7000,7,10,231000,2010,male
19550,858,2023-08-18 01:34:52,11,29000,7,8000,4,9,188000,2010,male
19551,858,2023-09-08 07:43:52,14,32000,11,10000,3,10,196000,2010,male
19552,858,2023-09-27 00:21:52,3,20000,3,6000,5,12,172000,2010,male
19553,858,2023-10-06 06:22:52,12,30000,3,6000,9,12,342000,2010,male
19554,858,2023-10-26 23:10:52,11,29000,11,10000,7,6,263000,2010,male
19555,858,2023-11-21 07:18:52,10,28000,11,10000,6,11,278000,2010,male
19556,858,2023-12-16 05:43:52,14,32000,2,5500,14,6,481000,2010,male
19557,858,2023-12-22 18:11:52,9,27000,11,10000,4,11,218000,2010,male
19558,858,2023-12-28 22:57:52,6,25000,6,7500,6,8,210000,2010,male
19559,858,2024-01-22 18:33:52,8,26000,1,5000,4,14,174000,2010,male
19560,858,2024-02-04 07:22:52,13,31000,2,5500,6,12,252000,2010,male
19561,858,2024-03-01 14:42:52,4,23000,4,6500,10,8,282000,2010,male
19562,858,2024-03-03 10:46:52,14,32000,12,10500,14,7,521500,2010,male
19563,858,2024-03-27 22:19:52,12,30000,5,7000,1,9,93000,2010,male
19564,858,2024-04-13 08:45:52,7,24000,5,7000,5,1,127000,2010,male
19565,858,2024-05-05 17:21:52,2,21000,9,9000,11,7,294000,2010,male
19566,858,2024-05-11 19:56:52,13,31000,5,7000,3,7,142000,2010,male
19567,858,2024-06-10 15:05:52,8,26000,2,5500,7,6,215000,2010,male
19568,858,2024-06-22 01:05:52,4,23000,14,11500,7,11,287500,2010,male
19569,858,2024-06-26 11:48:52,13,31000,12,10500,13,4,445000,2010,male
19570,858,2024-07-08 14:11:52,10,28000,1,5000,6,14,238000,2010,male
19571,859,2024-03-31 15:48:20,7,24000,7,8000,6,6,192000,1986,female
19572,859,2024-04-27 11:18:20,14,32000,1,5000,10,9,365000,1986,female
19573,859,2024-05-17 20:15:20,6,25000,12,10500,6,8,234000,1986,female
19574,859,2024-06-08 06:09:20,6,25000,9,9000,11,4,311000,1986,female
19575,859,2024-06-27 03:21:20,5,22000,4,6500,10,4,246000,1986,female
19576,859,2024-07-06 07:26:20,6,25000,5,7000,9,11,302000,1986,female
19577,859,2024-07-09 00:24:20,10,28000,4,6500,7,7,241500,1986,female
19578,860,2024-07-05 18:23:56,13,31000,6,7500,8,6,293000,1944,female
19579,861,2024-06-19 22:03:36,10,28000,12,10500,7,13,332500,2006,male
19580,861,2024-06-22 14:11:36,5,22000,9,9000,10,9,301000,2006,male
19581,861,2024-07-06 08:02:36,3,20000,6,7500,5,7,152500,2006,male
19582,862,2024-03-25 20:19:08,9,27000,3,6000,10,6,306000,2008,male
19583,862,2024-04-11 01:19:08,13,31000,14,11500,9,8,371000,2008,male
19584,862,2024-05-06 15:11:08,13,31000,5,7000,5,2,169000,2008,male
19585,862,2024-05-30 11:19:08,11,29000,1,5000,8,5,257000,2008,male
19586,862,2024-06-07 04:44:08,7,24000,8,8500,9,8,284000,2008,male
19587,862,2024-07-04 01:56:08,11,29000,3,6000,4,12,188000,2008,male
19588,863,2023-11-08 00:12:27,9,27000,13,11000,7,10,299000,1953,female
19589,863,2023-12-08 07:17:27,13,31000,14,11500,13,10,518000,1953,female
19590,863,2023-12-11 19:04:27,12,30000,8,8500,9,5,312500,1953,female
19591,863,2024-01-02 10:09:27,9,27000,13,11000,6,7,239000,1953,female
19592,863,2024-01-08 16:45:27,6,25000,8,8500,2,3,75500,1953,female
19593,863,2024-01-17 15:53:27,14,32000,14,11500,11,10,467000,1953,female
19594,863,2024-01-20 07:30:27,8,26000,9,9000,5,1,139000,1953,female
19595,863,2024-02-05 00:31:27,12,30000,10,9500,7,3,238500,1953,female
19596,863,2024-02-28 17:34:27,3,20000,11,10000,8,3,190000,1953,female
19597,863,2024-03-18 08:25:27,4,23000,7,8000,10,10,310000,1953,female
19598,863,2024-04-07 16:05:27,9,27000,7,8000,9,1,251000,1953,female
19599,863,2024-04-14 20:15:27,12,30000,2,5500,9,9,319500,1953,female
19600,863,2024-04-29 14:04:27,5,22000,9,9000,7,9,235000,1953,female
19601,863,2024-05-09 01:35:27,4,23000,9,9000,8,5,229000,1953,female
19602,863,2024-05-14 10:15:27,7,24000,14,11500,10,5,297500,1953,female
19603,863,2024-06-03 06:47:27,6,25000,6,7500,9,6,270000,1953,female
19604,863,2024-06-08 07:57:27,8,26000,9,9000,10,6,314000,1953,female
19605,863,2024-06-09 16:47:27,2,21000,7,8000,9,7,245000,1953,female
19606,863,2024-06-16 01:10:27,6,25000,7,8000,7,4,207000,1953,female
19607,863,2024-07-03 14:04:27,8,26000,11,10000,8,8,288000,1953,female
19608,864,2022-12-20 23:46:37,10,28000,1,5000,6,5,193000,1948,female
19609,864,2023-01-02 00:09:37,10,28000,5,7000,13,9,427000,1948,female
19610,864,2023-01-27 05:54:37,10,28000,7,8000,6,9,240000,1948,female
19611,864,2023-02-19 23:01:37,9,27000,14,11500,8,10,331000,1948,female
19612,864,2023-03-18 06:26:37,10,28000,11,10000,2,11,166000,1948,female
19613,864,2023-03-26 03:22:37,4,23000,7,8000,5,7,171000,1948,female
19614,864,2023-04-07 04:59:37,4,23000,9,9000,9,5,252000,1948,female
19615,864,2023-04-09 03:27:37,7,24000,5,7000,3,3,93000,1948,female
19616,864,2023-04-26 17:35:37,9,27000,12,10500,8,5,268500,1948,female
19617,864,2023-05-23 16:10:37,3,20000,2,5500,6,9,169500,1948,female
19618,864,2023-06-15 05:27:37,3,20000,5,7000,6,9,183000,1948,female
19619,864,2023-07-14 02:32:37,9,27000,5,7000,8,11,293000,1948,female
19620,864,2023-08-05 10:32:37,1,23000,9,9000,3,9,150000,1948,female
19621,864,2023-08-22 11:28:37,13,31000,6,7500,5,12,245000,1948,female
19622,864,2023-09-20 20:28:37,5,22000,4,6500,10,4,246000,1948,female
19623,864,2023-09-27 20:26:37,9,27000,11,10000,12,1,334000,1948,female
19624,864,2023-10-22 05:46:37,6,25000,9,9000,1,11,124000,1948,female
19625,864,2023-11-02 17:31:37,5,22000,12,10500,9,6,261000,1948,female
19626,864,2023-11-21 16:01:37,1,23000,11,10000,7,8,241000,1948,female
19627,864,2023-11-23 13:04:37,8,26000,1,5000,8,7,243000,1948,female
19628,864,2023-12-18 07:46:37,1,23000,9,9000,6,5,183000,1948,female
19629,864,2024-01-12 22:22:37,7,24000,12,10500,12,6,351000,1948,female
19630,864,2024-01-14 23:11:37,10,28000,7,8000,4,11,200000,1948,female
19631,864,2024-02-08 22:45:37,8,26000,13,11000,2,10,162000,1948,female
19632,864,2024-02-16 10:17:37,8,26000,7,8000,9,10,314000,1948,female
19633,864,2024-03-16 01:31:37,7,24000,9,9000,6,4,180000,1948,female
19634,864,2024-04-13 20:26:37,11,29000,2,5500,6,9,223500,1948,female
19635,865,2023-07-03 07:49:19,3,20000,9,9000,5,11,199000,1943,female
19636,865,2023-07-13 04:26:19,14,32000,8,8500,10,4,354000,1943,female
19637,865,2023-07-20 05:22:19,13,31000,10,9500,9,8,355000,1943,female
19638,865,2023-08-18 15:15:19,14,32000,5,7000,5,9,223000,1943,female
19639,865,2023-09-11 12:19:19,5,22000,8,8500,11,14,361000,1943,female
19640,865,2023-10-02 01:43:19,12,30000,8,8500,11,6,381000,1943,female
19641,865,2023-10-19 07:10:19,5,22000,5,7000,7,11,231000,1943,female
19642,865,2023-11-08 14:49:19,14,32000,14,11500,5,9,263500,1943,female
19643,865,2023-12-03 23:32:19,2,21000,3,6000,8,13,246000,1943,female
19644,865,2023-12-21 10:55:19,9,27000,11,10000,4,11,218000,1943,female
19645,865,2024-01-11 10:28:19,14,32000,9,9000,5,5,205000,1943,female
19646,865,2024-01-14 06:02:19,5,22000,12,10500,10,12,346000,1943,female
19647,865,2024-02-07 09:02:19,11,29000,12,10500,6,12,300000,1943,female
19648,865,2024-03-03 12:22:19,3,20000,14,11500,9,9,283500,1943,female
19649,865,2024-03-17 17:58:19,4,23000,6,7500,5,8,175000,1943,female
19650,865,2024-04-05 16:28:19,13,31000,9,9000,10,6,364000,1943,female
